0	Wonderland	GPE	54	64
0	Lewis Carroll	PERSON	69	82
1	the United States	GPE	48	65
1	eBook	NORP	267	272
1	the United States	GPE	332	349
2	Wonderland	GPE	29	39
3	Lewis Carroll	PERSON	8	21
4	Release Date	PERSON	0	12
4	June 25, 2008	DATE	14	27
4	#11	CARDINAL	35	38
4	October 12, 2020	DATE	64	80
5	English	LANGUAGE	10	17
8	Arthur DiBianca	ORG	12	27
8	David Widger	PERSON	32	44
10	Wonderland	GPE	22	32
11	Lewis Carroll	PERSON	3	16
12	3.0	CARDINAL	31	34
14	The Pool of Tears	WORK_OF_ART	53	70
14	The Rabbit Sends	PRODUCT	133	149
14	Little Bill	PRODUCT	155	166
14	Caterpillar	ORG	197	208
14	CHAPTER VI	ORG	210	220
14	Pepper	PRODUCT	233	239
14	A Mad Tea-Party	ORG	256	271
14	The Mock Turtle’s Story	WORK_OF_ART	331	354
14	CHAPTER X.     	PERSON	356	371
14	Stole the Tarts	WORK_OF_ART	413	428
16	Alice	ORG	260	265
18	Alice	ORG	56	61
18	Rabbit	PRODUCT	113	119
18	Rabbit	ORG	329	335
18	Alice	PERSON	428	433
19	Alice	PERSON	28	33
20	Alice	PERSON	109	114
21	First	ORDINAL	163	168
22	Alice	PERSON	16	21
23	earth	LOC	177	182
23	four thousand miles	QUANTITY	210	229
23	Alice	PERSON	261	266
23	Alice	PERSON	601	606
23	Longitude	PERSON	641	650
24	earth	LOC	73	78
24	Ma’am	GPE	380	385
24	New Zealand	GPE	395	406
24	Australia	GPE	410	419
25	Alice	PERSON	51	56
25	Dinah	PERSON	139	144
25	Dinah	PERSON	216	221
25	Dinah	PERSON	779	784
25	Now, Dinah	WORK_OF_ART	821	831
26	the White Rabbit	ORG	158	174
26	Alice	PERSON	258	263
26	Rabbit	PERSON	449	455
28	three	CARDINAL	32	37
28	Alice	PERSON	131	136
28	first	ORDINAL	139	144
28	second	ORDINAL	344	350
28	about fifteen inches	QUANTITY	451	471
29	Alice	ORG	0	5
29	Alice	PERSON	416	421
29	Alice	PERSON	643	648
30	half	CARDINAL	88	92
30	Alice	PERSON	293	298
30	DRINK ME	WORK_OF_ART	369	377
31	Alice	PERSON	60	65
31	first	ORDINAL	120	125
32	Alice	PERSON	51	56
36	Alice	PERSON	31	36
37	only ten inches	QUANTITY	34	49
37	First	ORDINAL	189	194
37	a few minutes	TIME	220	233
37	Alice	PERSON	354	359
39	Alice	PERSON	49	54
39	this minute	TIME	110	121
39	two	CARDINAL	475	478
39	Alice	PERSON	523	528
39	two	CARDINAL	548	551
39	one	CARDINAL	607	610
40	EAT ME	WORK_OF_ART	142	148
41	Alice	PERSON	280	285
46	The Pool of Tears	WORK_OF_ART	12	29
47	Curiouser	PERSON	1	10
47	Alice	PERSON	33	38
47	English	LANGUAGE	122	129
47	Good-bye	PERSON	195	203
47	shan’t	PERSON	430	436
47	Alice	PERSON	586	591
47	Christmas	DATE	696	705
49	Alice	PERSON	6	11
49	Esq	PERSON	26	29
49	Hearthrug	PERSON	32	41
49	Fender	ORG	52	58
49	Alice	PERSON	73	78
51	more than nine feet	QUANTITY	76	95
52	one	CARDINAL	105	108
53	Alice	PERSON	44	49
53	four inches	QUANTITY	271	282
53	half	CARDINAL	301	305
54	Duchess	PERSON	334	341
54	Rabbit	PERSON	569	575
55	yesterday	DATE	173	182
55	the night	TIME	246	255
55	this morning	TIME	300	312
56	Ada	PERSON	18	21
56	Mabel	PERSON	140	145
56	four	CARDINAL	356	360
56	five	CARDINAL	367	371
56	twelve	CARDINAL	375	381
56	four	CARDINAL	387	391
56	six	CARDINAL	398	401
56	thirteen	CARDINAL	405	413
56	four	CARDINAL	419	423
56	seven	CARDINAL	430	435
56	twenty	CARDINAL	469	475
56	the Multiplication Table	ORG	499	523
56	Geography	PERSON	551	560
56	London	GPE	562	568
56	Paris	GPE	587	592
56	Paris	GPE	598	603
56	Rome	GPE	622	626
56	Rome	GPE	632	636
56	Mabel	PERSON	703	708
57	Nile	LOC	88	92
59	Alice	PERSON	52	57
59	Mabel	PERSON	123	128
59	Mabel	WORK_OF_ART	319	324
59	first	ORDINAL	486	491
59	Alice	PERSON	619	624
60	Rabbit	ORG	103	109
60	about two feet	QUANTITY	352	366
61	Alice	PERSON	35	40
62	first	ORDINAL	115	120
62	Alice	PERSON	239	244
62	English	NORP	358	365
62	"the
sea"	LOC	413	420
62	nine feet	QUANTITY	635	644
63	Alice	PERSON	38	43
65	Alice	PERSON	39	44
65	Mouse	PERSON	217	222
65	Mouse	PERSON	304	309
65	Alice	PERSON	313	318
65	Latin Grammar	PERSON	466	479
65	Mouse	PERSON	535	540
65	one	CARDINAL	608	611
66	English	LANGUAGE	31	38
66	Alice	PERSON	49	54
66	French	NORP	74	80
66	William the Conqueror	PERSON	103	124
66	Alice	PERSON	168	173
66	Où est ma chatte	WORK_OF_ART	257	273
66	first	ORDINAL	290	295
66	French	NORP	312	318
66	Mouse	PERSON	336	341
66	Alice hastily	PERSON	453	466
67	Mouse	PERSON	27	32
68	Alice	PERSON	26	31
68	Dinah	PERSON	118	123
68	half	CARDINAL	235	239
68	Alice	PERSON	493	498
68	Mouse	PERSON	524	529
69	Mouse	PERSON	23	28
70	Alice	PERSON	23	28
70	Mouse	PERSON	125	130
70	Alice	PERSON	150	155
70	half	CARDINAL	451	455
70	a hundred pounds	QUANTITY	541	557
70	Alice	PERSON	609	614
70	Mouse	PERSON	681	686
71	Mouse	WORK_OF_ART	32	37
71	Mouse	PERSON	143	148
71	Alice	PERSON	245	250
72	Lory	LOC	147	151
72	Eaglet	NORP	159	165
73	Caucus-Race	FAC	15	26
73	a Long Tale	WORK_OF_ART	31	42
75	first	ORDINAL	4	9
75	a few minutes	TIME	102	115
75	Alice	PERSON	143	148
75	Lory	LOC	281	285
75	Lory	LOC	453	457
76	Mouse	PERSON	12	17
77	Ahem	WORK_OF_ART	1	5
77	Mouse	PERSON	17	22
77	William	PERSON	134	141
77	Conqueror	PRODUCT	146	155
77	English	LANGUAGE	224	231
77	Edwin	PERSON	318	323
77	Morcar	PERSON	328	334
77	Mercia	PERSON	349	355
77	Northumbria	GPE	360	371
78	Lory	LOC	16	20
79	Mouse	PERSON	30	35
80	Lory	PERSON	18	22
81	Mouse	ORG	30	35
81	Edwin	PERSON	51	56
81	Morcar	PERSON	61	67
81	Mercia	GPE	82	88
81	Northumbria	GPE	93	104
81	Stigand	GPE	133	140
81	Canterbury	GPE	170	180
83	Mouse	ORG	18	23
85	Mouse	ORG	4	9
85	Edgar Atheling	PERSON	96	110
85	William	PERSON	119	126
85	William	PERSON	152	159
85	first	ORDINAL	173	178
85	Normans	NORP	218	225
85	Alice	PERSON	291	296
86	Alice	PERSON	23	28
87	Dodo	ORG	25	29
88	Speak English	WORK_OF_ART	1	14
88	Eaglet	PRODUCT	26	32
88	half	CARDINAL	63	67
89	Dodo	PERSON	36	40
90	Alice	PERSON	32	37
90	Dodo	PERSON	81	85
91	Dodo	PERSON	16	20
91	some winter day	DATE	115	130
91	Dodo	PERSON	156	160
92	First	ORDINAL	0	5
92	One	CARDINAL	184	187
92	two	CARDINAL	189	192
92	three	CARDINAL	194	199
92	half an hour	TIME	374	386
92	Dodo	ORG	424	428
93	Dodo	ORG	18	22
93	one	CARDINAL	105	108
93	Shakespeare	PERSON	181	192
93	Dodo	PERSON	265	269
95	Dodo	PERSON	34	38
95	Alice	PERSON	52	57
95	Prizes! Prizes	WORK_OF_ART	154	168
96	one	CARDINAL	207	210
97	Mouse	ORG	56	61
98	Dodo	ORG	17	21
98	Alice	PERSON	108	113
99	Alice	PERSON	23	28
101	Dodo	ORG	53	57
103	Mouse	PERSON	281	286
104	Alice	PERSON	55	60
104	half	CARDINAL	120	124
105	Mouse	PERSON	42	47
105	Alice	PERSON	60	65
106	Alice	PERSON	39	44
106	Mouse	PERSON	78	83
106	Mouse	PERSON	166	171
107	house	ORG	51	56
107	this morning	TIME	186	198
107	Said	PERSON	383	387
107	Fury	PERSON	400	404
108	Mouse	PERSON	34	39
108	Alice	PERSON	43	48
109	Alice	PERSON	26	31
109	fifth	ORDINAL	65	70
110	Mouse	PERSON	25	30
111	Alice	PERSON	15	20
112	Mouse	PERSON	43	48
113	Alice	PERSON	33	38
114	Mouse	ORG	4	9
115	Alice	PERSON	42	47
115	Mouse	ORG	128	133
116	Lory	LOC	43	47
116	Crab	NORP	98	102
116	Ma	PERSON	241	243
116	Crab	PERSON	261	265
117	Dinah	PERSON	18	23
117	Alice aloud	PERSON	49	60
118	Dinah	PERSON	12	17
118	Lory	LOC	69	73
119	Dinah	PERSON	72	77
120	one	CARDINAL	98	101
120	Magpie	PERSON	106	112
120	Canary	PRODUCT	242	248
120	Alice	PERSON	401	406
121	Dinah	PERSON	27	32
121	Dinah	PERSON	173	178
121	Alice	PERSON	238	243
121	half	CARDINAL	427	431
121	Mouse	ORG	448	453
122	CHAPTER IV	ORG	0	10
122	The Rabbit Sends	PRODUCT	12	28
122	a Little Bill	WORK_OF_ART	32	45
123	the White Rabbit	ORG	7	23
123	"“The Duchess! The Duchess! Oh my dear paws! Oh
my fur"	WORK_OF_ART	159	212
123	Alice	PERSON	327	332
124	Mary Ann	PERSON	109	117
124	Alice	PERSON	230	235
125	W. RABBIT	PERSON	303	312
125	Mary Ann	PERSON	429	437
126	Alice	PERSON	22	27
126	a minute	TIME	268	276
126	Dinah	PERSON	391	396
127	two or three	CARDINAL	126	138
127	DRINK ME	WORK_OF_ART	374	382
128	half	CARDINAL	78	82
129	another minute	TIME	119	133
129	one	CARDINAL	212	215
129	one	CARDINAL	341	344
129	one foot	QUANTITY	372	380
131	Alice	PERSON	47	52
131	one	CARDINAL	60	63
132	Alice	PERSON	20	25
132	one	CARDINAL	95	98
134	first	ORDINAL	27	32
134	a few minutes	TIME	122	135
135	Mary Ann	PERSON	1	9
135	Mary Ann	PERSON	11	19
135	Alice	PERSON	124	129
135	Rabbit	PERSON	146	152
135	about a thousand	CARDINAL	254	270
135	Rabbit	EVENT	293	299
136	Alice	PERSON	101	106
137	Alice	ORG	28	33
137	Rabbit	PERSON	85	91
138	Pat	PERSON	44	47
139	Rabbit	PERSON	39	45
140	Pat	PERSON	14	17
145	Alice	PERSON	41	46
145	yer honour	FAC	119	129
145	two	CARDINAL	281	284
145	Alice	PERSON	393	398
146	Bill	PERSON	243	247
146	first	ORDINAL	343	348
146	half	CARDINAL	366	370
146	Bill	PERSON	441	445
146	bear?—Mind	PERSON	485	495
146	Bill	PERSON	591	595
146	sha	PERSON	644	647
146	then!—Bill	PERSON	681	691
146	Bill	PERSON	711	715
147	Alice	PERSON	59	64
147	Bill	PERSON	116	120
147	Bill	PERSON	139	143
148	This is Bill	WORK_OF_ART	228	240
149	Rabbit	ORG	78	84
150	That’s Bill	WORK_OF_ART	46	57
150	Jack	PERSON	216	220
152	Rabbit	ORG	40	46
152	Alice	PERSON	60	65
152	Dinah	PERSON	120	125
153	Alice	PERSON	40	45
153	two	CARDINAL	170	173
154	Alice	PERSON	33	38
156	one	CARDINAL	17	20
156	Lizard	PERSON	264	270
156	Bill	PERSON	272	276
156	two	CARDINAL	314	317
157	Alice	PERSON	39	44
157	second	ORDINAL	136	142
159	one	CARDINAL	91	94
159	Alice	PERSON	147	152
160	Alice	ORG	246	251
160	Alice	PERSON	474	479
160	stick	FAC	689	694
160	half	CARDINAL	909	913
161	Alice	ORG	15	20
162	Alice	PERSON	48	53
162	one	CARDINAL	129	132
165	Caterpillar	ORG	25	36
166	Caterpillar	ORG	4	15
166	Alice	ORG	20	25
166	Caterpillar	ORG	85	96
167	Caterpillar	ORG	26	37
168	this morning	TIME	166	178
169	Caterpillar	ORG	37	48
170	Alice	PERSON	50	55
171	Caterpillar	ORG	24	35
172	a day	DATE	157	162
173	Caterpillar	ORG	21	32
174	Alice	PERSON	50	55
174	some day	DATE	110	118
175	Caterpillar	ORG	22	33
176	Alice	PERSON	53	58
177	Caterpillar	ORG	16	27
178	Caterpillar	ORG	105	116
179	Caterpillar	ORG	16	27
180	Alice	PERSON	43	48
180	Caterpillar	ORG	96	107
181	Caterpillar	ORG	17	28
183	Caterpillar	ORG	29	40
184	Alice	PERSON	20	25
185	Caterpillar	ORG	15	26
186	some minutes	TIME	138	150
187	Alice	PERSON	29	34
187	ten minutes	TIME	106	117
188	Caterpillar	ORG	41	52
190	William_	PERSON	31	39
190	Caterpillar	ORG	52	63
192	William	PERSON	21	28
193	William	PERSON	22	29
199	three	CARDINAL	17	22
199	all day	DATE	129	136
200	Caterpillar	ORG	35	46
201	Alice	PERSON	38	43
202	Caterpillar	ORG	46	57
202	some minutes	TIME	95	107
203	Caterpillar	ORG	4	15
203	first	ORDINAL	24	29
205	only one	CARDINAL	61	69
206	Caterpillar	ORG	27	38
207	Alice	ORG	0	5
208	Caterpillar	ORG	32	43
209	Alice	PERSON	79	84
209	three inches	QUANTITY	87	99
210	Caterpillar	ORG	44	55
210	three inches	QUANTITY	116	128
211	Alice	PERSON	39	44
212	Caterpillar	ORG	42	53
213	Alice	PERSON	10	15
213	"a
minute"	TIME	67	75
213	two	CARDINAL	79	82
213	Caterpillar	ORG	87	98
213	One	CARDINAL	272	275
214	One	CARDINAL	1	4
214	Alice	PERSON	56	61
215	Caterpillar	ORG	28	39
216	a minute	TIME	56	64
216	two	CARDINAL	100	103
222	Alice	PERSON	37	42
223	Alice	PERSON	43	48
225	Pigeon	ORG	24	30
226	Alice	PERSON	28	33
227	Pigeon	ORG	37	43
228	Alice	PERSON	59	64
229	Pigeon	ORG	82	88
230	Pigeon	ORG	99	105
231	Pigeon	ORG	61	67
231	night	TIME	113	118
231	these three weeks	DATE	163	180
232	Alice	PERSON	43	48
234	Alice	PERSON	44	49
235	Pigeon	ORG	33	39
236	Alice	PERSON	28	33
236	that day	DATE	115	123
237	Pigeon	ORG	34	40
237	one	CARDINAL	135	138
238	Alice	PERSON	40	45
239	Pigeon	ORG	31	37
240	Alice	PERSON	28	33
240	two	CARDINAL	77	80
240	Pigeon	ORG	97	103
241	Alice hastily	PERSON	39	52
242	Pigeon	ORG	31	37
242	first	ORDINAL	395	400
243	first	ORDINAL	94	99
243	a few minutes	TIME	127	140
243	half	CARDINAL	197	201
243	one minute	TIME	298	308
243	about four feet	QUANTITY	534	549
243	Alice	ORG	587	592
243	nine inches	QUANTITY	817	828
244	CHAPTER VI	ORG	0	10
245	a minute	TIME	4	12
245	two	CARDINAL	16	19
245	footman	NORP	353	360
245	Alice	PERSON	437	442
246	For the Duchess	WORK_OF_ART	164	179
246	The Frog-Footman	WORK_OF_ART	228	244
246	Duchess	PERSON	366	373
248	Fish-Footman	PERSON	134	146
250	Footman	PERSON	47	54
250	two	CARDINAL	70	73
250	First	ORDINAL	83	88
250	secondly	ORDINAL	143	151
251	Alice	PERSON	21	26
252	Footman	PERSON	50	57
252	Alice	PERSON	283	288
253	Footman	PERSON	24	31
253	tomorrow	DATE	48	56
254	Footman	PERSON	98	105
255	next day	DATE	5	13
255	Footman	PERSON	27	34
256	Alice	PERSON	28	33
257	Footman	PERSON	39	46
257	first	ORDINAL	60	65
258	Alice	PERSON	23	28
258	one	CARDINAL	161	164
259	Footman	NORP	4	11
259	days	DATE	141	145
259	days	DATE	150	154
260	Alice	PERSON	30	35
261	Footman	PERSON	30	37
262	Alice	PERSON	45	50
263	Duchess	PERSON	96	103
263	three	CARDINAL	121	126
264	Alice	PERSON	50	55
265	Duchess	ORG	56	63
266	Alice	PERSON	33	38
266	first	ORDINAL	130	135
267	Duchess	PERSON	32	39
268	Alice	PERSON	54	59
269	grin	PERSON	91	95
270	Duchess	PERSON	25	32
271	Alice	PERSON	31	36
272	Duchess	PERSON	32	39
273	Duchess	PERSON	285	292
273	Duchess	PERSON	394	401
274	Alice	PERSON	45	50
275	Duchess	PERSON	46	53
276	Alice	PERSON	42	47
276	twenty-four hours	TIME	219	236
277	Duchess	PERSON	28	35
278	Alice	ORG	0	5
278	Twenty-four hours	TIME	180	197
279	Duchess	PERSON	34	41
281	CHORUS	ORG	0	6
283	Duchess	PERSON	10	17
283	second	ORDINAL	27	33
283	Alice	PERSON	144	149
285	CHORUS	ORG	0	6
287	Duchess	PERSON	49	56
287	Alice	PERSON	65	70
287	Queen	PERSON	161	166
288	Alice	ORG	169	174
288	the first minute	TIME	339	355
288	two	CARDINAL	359	362
289	Alice	ORG	289	294
289	day	DATE	326	329
289	two	CARDINAL	333	336
289	Alice	PERSON	514	519
290	Alice	PERSON	28	33
290	Alice	PERSON	272	277
291	Alice	PERSON	77	82
293	a few yards	QUANTITY	491	502
294	Cat	ORG	4	7
294	Alice	PERSON	33	38
295	Cheshire Puss	WORK_OF_ART	1	14
295	Alice	PERSON	181	186
297	Alice	PERSON	32	37
299	Alice	PERSON	33	38
300	Cat	PERSON	39	42
302	Cat	PERSON	27	30
305	Alice	PERSON	32	37
306	Cat	PERSON	24	27
307	Alice	ORG	0	5
308	Cat	PERSON	26	29
309	Alice	PERSON	21	26
311	Alice	PERSON	42	47
312	Queen to-day	DATE	69	81
313	Alice	PERSON	35	40
314	Cat	PERSON	32	35
317	Alice quietly	PERSON	24	37
318	Cat	PERSON	31	34
319	half	CARDINAL	23	27
319	two	CARDINAL	100	103
319	March	DATE	148	153
319	the March Hare	FAC	227	241
319	May	DATE	300	303
319	March	DATE	360	365
319	Cat	ORG	419	422
321	Alice	PERSON	22	27
321	one	CARDINAL	105	108
322	Cat	PERSON	22	25
323	Alice	PERSON	54	59
324	March	DATE	75	80
324	about two feet	QUANTITY	352	366
325	Mad Tea-Party	ORG	15	28
326	Dormouse	ORG	121	129
326	two	CARDINAL	183	186
326	Dormouse	PERSON	298	306
326	Alice	PERSON	317	322
327	three	CARDINAL	35	40
327	one	CARDINAL	70	73
327	Alice	PERSON	184	189
327	one	CARDINAL	244	247
328	the March Hare	ORG	18	32
330	March	DATE	28	33
331	Alice	PERSON	53	58
332	March	DATE	74	79
333	Alice	PERSON	42	47
333	more than three	CARDINAL	77	92
334	Hatter	ORG	36	42
334	first	ORDINAL	126	131
335	Alice	PERSON	49	54
337	Alice	PERSON	44	49
338	March	DATE	73	78
339	Alice	PERSON	19	24
340	March	DATE	41	46
343	March	DATE	40	45
344	Dormouse	ORG	40	48
345	Hatter	ORG	44	50
345	a minute	TIME	116	124
345	Alice	PERSON	132	137
346	first	ORDINAL	19	24
346	What day of the month	DATE	48	69
346	Alice	PERSON	98	103
347	The fourth	WORK_OF_ART	42	52
348	Two days	DATE	1	9
348	the March Hare	FAC	110	124
349	March	DATE	32	37
351	first	ORDINAL	173	178
352	the day of the month	DATE	108	128
354	the same year	DATE	74	87
355	Hatter	ORG	47	53
356	English	LANGUAGE	117	124
357	Dormouse	ORG	5	13
357	Hatter	PERSON	41	47
358	Dormouse	ORG	4	12
359	Hatter	ORG	39	45
361	Hatter	ORG	41	47
362	March	DATE	18	23
364	Time	ORG	13	17
364	Hatter	PERSON	45	51
365	Alice	PERSON	35	40
366	Hatter	ORG	27	33
366	Time	ORG	109	113
368	Hatter	ORG	37	43
368	nine o’clock	DATE	196	208
368	Time	ORG	290	294
368	Half-past one	DATE	337	350
369	Hare	ORG	33	37
370	Alice	PERSON	39	44
371	first	ORDINAL	8	13
372	Alice	PERSON	32	37
373	last March	DATE	74	84
373	the March Hare	FAC	155	169
373	the Queen of Hearts	WORK_OF_ART	211	230
374	Twinkle	ORG	1	8
376	Alice	PERSON	37	42
377	Hatter	ORG	28	34
379	Dormouse	ORG	9	17
379	Twinkle	ORG	65	72
380	first	ORDINAL	31	36
380	Hatter	ORG	54	60
381	Alice	PERSON	35	40
382	six o’clock	TIME	102	113
383	Alice	PERSON	24	29
385	Alice	PERSON	46	51
388	March	DATE	37	42
389	Alice	PERSON	36	41
391	Dormouse	ORG	4	12
392	March	DATE	28	33
393	Alice	PERSON	26	31
394	Hatter	ORG	35	41
395	three	CARDINAL	29	34
395	Elsie	PERSON	111	116
395	Lacie	PERSON	118	123
395	Tillie	PERSON	129	135
396	Alice	PERSON	30	35
397	Dormouse	ORG	34	42
397	two	CARDINAL	71	74
399	Dormouse	PERSON	25	33
401	the March Hare	ORG	22	36
401	Alice	ORG	45	50
404	Alice	PERSON	36	41
405	Hatter	ORG	41	47
406	Dormouse	ORG	125	133
407	Dormouse	PERSON	4	12
407	minute	TIME	26	32
407	two	CARDINAL	36	39
408	Alice	PERSON	25	30
408	Dormouse	PERSON	116	124
409	Alice	PERSON	20	25
409	one	CARDINAL	95	98
410	One	CARDINAL	1	4
410	Dormouse	ORG	24	32
410	three	CARDINAL	92	97
411	Alice	PERSON	27	32
412	Dormouse	PERSON	20	28
413	one	CARDINAL	62	65
414	Dormouse	ORG	33	41
414	Dormouse	PERSON	86	94
414	the March Hare	FAC	151	165
414	Alice	PERSON	238	243
414	the March Hare	FAC	286	300
415	Dormouse	ORG	33	41
416	Hatter	PERSON	51	57
417	Alice	PERSON	31	36
417	Dormouse	PERSON	49	57
418	Dormouse	PERSON	32	40
419	Alice	PERSON	29	34
420	Dormouse	ORG	34	42
421	Alice	PERSON	22	27
422	March	DATE	20	25
424	Dormouse	ORG	4	12
424	Hatter	ORG	107	113
425	Alice	PERSON	31	36
426	Hatter	ORG	36	42
427	Alice	PERSON	37	42
427	Dormouse	ORG	104	112
427	half	CARDINAL	236	240
427	Dormouse	ORG	336	344
428	Alice	PERSON	48	53
429	today	DATE	153	158
430	then_—she	DATE	401	410
432	three	CARDINAL	108	113
432	one	CARDINAL	275	278
432	Five	CARDINAL	307	311
433	Five	CARDINAL	27	31
433	Seven	CARDINAL	51	56
434	Seven	CARDINAL	9	14
434	Five	CARDINAL	50	54
435	Five	CARDINAL	32	36
435	yesterday	DATE	66	75
436	first	ORDINAL	40	45
437	Two	CARDINAL	33	36
437	Seven	CARDINAL	44	49
438	Five	CARDINAL	34	38
439	Seven	CARDINAL	0	5
440	Alice	PERSON	26	31
441	Five	CARDINAL	0	4
441	Seven	CARDINAL	9	14
441	Two	CARDINAL	43	46
441	Two	CARDINAL	48	51
441	one	CARDINAL	174	177
441	Five	CARDINAL	355	359
441	The Queen! The Queen	WORK_OF_ART	423	443
441	three	CARDINAL	454	459
441	Alice	PERSON	561	566
441	Queen	PERSON	598	603
442	First	ORDINAL	0	5
442	ten	CARDINAL	11	14
442	three	QUANTITY	71	76
